cod_mun,municipio,ano_mes,temp_media_c,temp_min_c,temp_max_c,temp_amplitude_c,precip_mm,umidade_relativa_pct
520330,BELA VISTA DE GOIAS,2017-13,23.13,8.8,39.2,30.4,3.2,64.1
520330,BELA VISTA DE GOIAS,2018-01,23.18,16.7,31.51,14.81,7.4,78.8
520330,BELA VISTA DE GOIAS,2018-02,22.95,17.48,29.67,12.19,8.3,82.6
520330,BELA VISTA DE GOIAS,2018-03,23.27,16.6,29.89,13.29,3.8,82.5
520330,BELA VISTA DE GOIAS,2018-04,21.21,14.34,28.47,14.13,4.6,83.7
520330,BELA VISTA DE GOIAS,2018-05,19.77,5.11,27.78,22.67,0.3,72.9
520330,BELA VISTA DE GOIAS,2018-06,20.79,11.83,30.03,18.2,0.0,62.6
520330,BELA VISTA DE GOIAS,2018-07,20.9,11.76,31.95,20.19,0.0,52.3
520330,BELA VISTA DE GOIAS,2018-08,23.49,10.0,33.69,23.69,0.4,47.0
520330,BELA VISTA DE GOIAS,2018-09,25.38,12.19,36.85,24.66,1.4,45.7
520330,BELA VISTA DE GOIAS,2018-10,24.78,18.4,35.22,16.82,6.0,72.1
520330,BELA VISTA DE GOIAS,2018-11,22.78,17.24,30.47,13.23,10.8,82.8
520330,BELA VISTA DE GOIAS,2018-12,23.41,17.14,31.52,14.38,5.9,78.9
520330,BELA VISTA DE GOIAS,2018-13,22.66,5.11,36.85,31.74,4.0,70.1
520330,BELA VISTA DE GOIAS,2019-01,23.69,16.55,31.71,15.16,3.4,75.4
520330,BELA VISTA DE GOIAS,2019-02,23.77,17.79,33.04,15.25,7.2,81.4
520330,BELA VISTA DE GOIAS,2019-03,23.04,17.51,29.77,12.26,5.2,84.0
520330,BELA VISTA DE GOIAS,2019-04,22.93,16.56,29.33,12.77,4.0,82.1
520330,BELA VISTA DE GOIAS,2019-05,21.62,12.28,29.13,16.85,2.0,77.7
520330,BELA VISTA DE GOIAS,2019-06,20.03,11.09,29.73,18.64,0.0,66.0
520330,BELA VISTA DE GOIAS,2019-07,20.14,5.03,31.5,26.47,0.0,54.1
520330,BELA VISTA DE GOIAS,2019-08,23.77,12.79,34.93,22.14,0.0,44.5
520330,BELA VISTA DE GOIAS,2019-09,27.44,17.1,39.11,22.01,0.5,35.5
520330,BELA VISTA DE GOIAS,2019-10,26.69,17.62,39.02,21.4,2.3,53.6
520330,BELA VISTA DE GOIAS,2019-11,25.62,18.35,37.73,19.38,4.7,69.1
520330,BELA VISTA DE GOIAS,2019-12,24.14,18.27,32.34,14.07,6.1,77.5
520330,BELA VISTA DE GOIAS,2019-13,23.57,5.03,39.11,34.08,2.9,66.7
520330,BELA VISTA DE GOIAS,2020-01,24.22,18.22,33.39,15.17,7.0,79.9
520330,BELA VISTA DE GOIAS,2020-02,23.16,17.76,29.85,12.09,11.3,84.8
520330,BELA VISTA DE GOIAS,2020-03,22.99,17.12,29.72,12.6,4.3,83.2
520330,BELA VISTA DE GOIAS,2020-04,21.98,13.81,29.53,15.72,3.2,83.0
520330,BELA VISTA DE GOIAS,2020-05,19.35,8.13,27.31,19.18,0.3,76.3
520330,BELA VISTA DE GOIAS,2020-06,20.36,11.94,29.71,17.77,0.0,68.0
520330,BELA VISTA DE GOIAS,2020-07,20.84,12.05,31.22,19.17,0.0,57.1
520330,BELA VISTA DE GOIAS,2020-08,22.69,11.3,35.56,24.26,0.0,45.6
520330,BELA VISTA DE GOIAS,2020-09,26.7,16.12,39.51,23.39,0.2,35.6
520330,BELA VISTA DE GOIAS,2020-10,26.71,18.72,41.01,22.29,3.8,57.6
520330,BELA VISTA DE GOIAS,2020-11,24.51,15.74,35.63,19.89,3.8,68.3
520330,BELA VISTA DE GOIAS,2020-12,25.08,17.76,36.57,18.81,4.1,70.1
520330,BELA VISTA DE GOIAS,2020-13,23.21,8.13,41.01,32.88,3.1,67.4
520330,BELA VISTA DE GOIAS,2021-01,24.92,15.93,35.94,20.01,3.2,68.2
520330,BELA VISTA DE GOIAS,2021-02,23.7,16.55,35.07,18.52,9.9,79.3
520330,BELA VISTA DE GOIAS,2021-03,22.67,15.61,31.25,15.64,3.7,76.4
520330,BELA VISTA DE GOIAS,2021-04,22.09,12.78,31.37,18.59,1.8,68.2
520330,BELA VISTA DE GOIAS,2021-05,22.08,12.76,32.91,20.15,0.1,60.9
520330,BELA VISTA DE GOIAS,2021-06,21.24,6.99,31.99,25.0,0.2,56.3
520330,BELA VISTA DE GOIAS,2021-07,20.13,7.12,31.76,24.64,0.0,42.6
520330,BELA VISTA DE GOIAS,2021-08,23.5,12.97,35.29,22.32,0.1,38.7
520330,BELA VISTA DE GOIAS,2021-09,27.95,16.44,39.09,22.65,1.2,33.2
520330,BELA VISTA DE GOIAS,2021-10,25.83,17.37,37.03,19.66,4.2,64.9
520330,BELA VISTA DE GOIAS,2021-11,23.41,16.87,32.96,16.09,6.8,78.9
520330,BELA VISTA DE GOIAS,2021-12,23.75,16.36,31.74,15.38,6.4,77.8
520330,BELA VISTA DE GOIAS,2021-13,23.43,6.99,39.09,32.1,3.1,62.0
520330,BELA VISTA DE GOIAS,2022-01,22.78,15.47,30.26,14.79,5.9,80.9
520330,BELA VISTA DE GOIAS,2022-02,22.78,17.6,29.93,12.33,8.6,83.4
520330,BELA VISTA DE GOIAS,2022-03,22.92,16.05,29.6,13.55,4.0,78.9
520330,BELA VISTA DE GOIAS,2022-04,22.83,12.88,31.4,18.52,0.9,71.6
520330,BELA VISTA DE GOIAS,2022-05,20.1,3.27,31.36,28.09,0.6,64.3
520330,BELA VISTA DE GOIAS,2022-06,21.02,11.03,31.26,20.23,0.1,55.2
520330,BELA VISTA DE GOIAS,2022-07,21.35,12.03,32.01,19.98,0.0,46.4
520330,BELA VISTA DE GOIAS,2022-08,23.16,9.45,34.06,24.61,0.0,39.6
520330,BELA VISTA DE GOIAS,2022-09,25.71,14.28,37.48,23.2,1.7,44.7
520330,BELA VISTA DE GOIAS,2022-10,25.76,16.74,37.04,20.3,2.9,57.2
520330,BELA VISTA DE GOIAS,2022-11,23.8,15.17,33.42,18.25,6.1,70.6
520330,BELA VISTA DE GOIAS,2022-12,22.5,16.49,29.06,12.57,10.6,83.5
520330,BELA VISTA DE GOIAS,2022-13,22.89,3.27,37.48,34.21,3.4,64.6
520330,BELA VISTA DE GOIAS,2023-01,22.49,17.08,28.88,11.8,9.4,83.9
520330,BELA VISTA DE GOIAS,2023-02,23.24,17.77,29.76,11.99,7.6,81.2
520330,BELA VISTA DE GOIAS,2023-03,22.33,14.51,29.34,14.83,6.6,81.8
520330,BELA VISTA DE GOIAS,2023-04,21.96,14.21,28.89,14.68,2.2,82.8
520330,BELA VISTA DE GOIAS,2023-05,19.06,9.95,27.72,17.77,0.1,73.5
520330,BELA VISTA DE GOIAS,2023-06,18.79,10.7,28.16,17.46,0.1,70.1
520330,BELA VISTA DE GOIAS,2023-07,20.37,10.24,30.92,20.68,0.0,59.3
520330,BELA VISTA DE GOIAS,2023-08,23.89,13.28,35.42,22.14,0.4,47.9
520330,BELA VISTA DE GOIAS,2023-09,27.34,15.99,39.05,23.06,0.7,45.5
520330,BELA VISTA DE GOIAS,2023-10,27.91,19.3,37.84,18.54,2.5,58.4
520330,BELA VISTA DE GOIAS,2023-11,27.87,18.63,40.74,22.11,3.8,56.1
520330,BELA VISTA DE GOIAS,2023-12,26.73,19.11,37.16,18.05,4.6,63.6
520330,BELA VISTA DE GOIAS,2023-13,23.5,9.95,40.74,30.79,3.2,66.9
520330,BELA VISTA DE GOIAS,2024-01,24.68,17.22,34.44,17.22,3.9,75.3
520330,BELA VISTA DE GOIAS,2024-02,23.96,16.79,33.82,17.03,5.4,76.9
520330,BELA VISTA DE GOIAS,2024-03,25.2,18.63,34.25,15.62,5.9,76.0
520330,BELA VISTA DE GOIAS,2024-04,24.51,16.3,33.86,17.56,1.3,69.2
520330,BELA VISTA DE GOIAS,2024-05,23.66,12.88,33.95,21.07,0.0,47.4
520330,BELA VISTA DE GOIAS,2024-06,22.14,13.13,32.22,19.09,0.0,47.0
520330,BELA VISTA DE GOIAS,2024-07,22.41,13.64,33.11,19.47,0.0,39.1
520330,BELA VISTA DE GOIAS,2024-08,23.32,8.34,35.77,27.43,0.0,35.4
520330,BELA VISTA DE GOIAS,2024-09,27.82,16.49,38.46,21.97,0.3,28.5
520330,BELA VISTA DE GOIAS,2024-10,26.2,18.37,40.21,21.84,8.1,61.9
520330,BELA VISTA DE GOIAS,2024-11,23.48,17.23,30.44,13.21,9.3,82.2
520330,BELA VISTA DE GOIAS,2024-12,23.84,16.9,31.33,14.43,4.2,80.3
520330,BELA VISTA DE GOIAS,2024-13,24.27,8.34,40.21,31.87,3.2,59.9
520330,BELA VISTA DE GOIAS,2025-01,23.68,17.59,30.25,12.66,4.9,81.2
520330,BELA VISTA DE GOIAS,2025-02,23.79,17.09,32.85,15.76,4.1,73.5
520330,BELA VISTA DE GOIAS,2025-03,24.9,16.99,34.35,17.36,2.0,68.0
520330,BELA VISTA DE GOIAS,2025-04,24.64,18.02,33.33,15.31,2.1,70.4
520330,BELA VISTA DE GOIAS,2025-05,22.55,13.45,33.0,19.55,0.1,55.6
520330,BELA VISTA DE GOIAS,2025-06,21.65,11.08,32.04,20.96,0.2,53.9
520330,BELA VISTA DE GOIAS,2025-07,21.53,11.68,32.71,21.03,0.0,43.9
520330,BELA VISTA DE GOIAS,2025-08,23.43,7.92,34.61,26.69,0.0,33.9
520330,BELA VISTA DE GOIAS,2025-09,26.64,16.66,36.97,20.31,0.5,35.9
520330,BELA VISTA DE GOIAS,2025-10,27.15,14.65,38.62,23.97,0.8,42.7
520330,BELA VISTA DE GOIAS,2025-11,27.04,15.26,37.79,22.53,2.2,54.3
520330,BELA VISTA DE GOIAS,2025-12,24.22,17.6,36.56,18.96,5.8,75.0
520330,BELA VISTA DE GOIAS,2025-13,24.26,7.92,38.62,30.7,1.9,57.3
520340,BOM JARDIM DE GOIAS,2017-01,26.7,20.17,37.75,17.58,4.1,73.2
520340,BOM JARDIM DE GOIAS,2017-02,25.67,20.4,31.75,11.35,6.2,80.5
520340,BOM JARDIM DE GOIAS,2017-03,26.94,21.23,34.91,13.68,3.4,74.0
520340,BOM JARDIM DE GOIAS,2017-04,26.9,18.79,35.78,16.99,1.5,69.1
520340,BOM JARDIM DE GOIAS,2017-05,26.85,17.48,35.98,18.5,1.0,60.2
520340,BOM JARDIM DE GOIAS,2017-06,25.82,16.87,36.76,19.89,0.0,47.3
520340,BOM JARDIM DE GOIAS,2017-07,23.83,12.8,34.78,21.98,0.0,40.6
520340,BOM JARDIM DE GOIAS,2017-08,28.22,14.96,39.07,24.11,0.0,32.5
520340,BOM JARDIM DE GOIAS,2017-09,29.32,17.24,39.84,22.6,1.4,29.6
520340,BOM JARDIM DE GOIAS,2017-10,30.87,18.19,43.23,25.04,0.5,41.2
520340,BOM JARDIM DE GOIAS,2017-11,26.97,17.87,36.23,18.36,7.7,72.8
520340,BOM JARDIM DE GOIAS,2017-12,25.87,20.6,31.85,11.25,6.7,81.4
520340,BOM JARDIM DE GOIAS,2017-13,27.0,12.8,43.23,30.43,2.7,58.4
520340,BOM JARDIM DE GOIAS,2018-01,26.17,20.06,35.58,15.52,5.9,76.7
520340,BOM JARDIM DE GOIAS,2018-02,26.26,21.21,32.67,11.46,5.1,78.0
520340,BOM JARDIM DE GOIAS,2018-03,26.22,20.19,32.9,12.71,4.5,79.2
520340,BOM JARDIM DE GOIAS,2018-04,25.27,16.32,33.97,17.65,1.6,74.5
520340,BOM JARDIM DE GOIAS,2018-05,25.04,10.08,35.17,25.09,0.5,55.6
520340,BOM JARDIM DE GOIAS,2018-06,25.61,16.15,35.25,19.1,0.0,48.5
520340,BOM JARDIM DE GOIAS,2018-07,25.82,15.33,35.88,20.55,0.0,39.3
520340,BOM JARDIM DE GOIAS,2018-08,28.17,14.9,38.14,23.24,0.3,36.3
520340,BOM JARDIM DE GOIAS,2018-09,29.08,15.56,40.14,24.58,1.4,41.3
520340,BOM JARDIM DE GOIAS,2018-10,28.18,21.36,38.36,17.0,6.4,67.2
520340,BOM JARDIM DE GOIAS,2018-11,25.43,21.08,32.09,11.01,11.5,84.5
520340,BOM JARDIM DE GOIAS,2018-12,26.13,20.08,33.7,13.62,5.6,79.1
520340,BOM JARDIM DE GOIAS,2018-13,26.45,10.08,40.14,30.06,3.6,63.2
520340,BOM JARDIM DE GOIAS,2019-01,26.76,20.81,35.34,14.53,4.1,74.3
520340,BOM JARDIM DE GOIAS,2019-02,26.41,20.62,34.31,13.69,8.0,79.1
520340,BOM JARDIM DE GOIAS,2019-03,25.97,20.49,31.99,11.5,4.0,80.8
520340,BOM JARDIM DE GOIAS,2019-04,26.33,20.25,32.56,12.31,2.8,76.9
520340,BOM JARDIM DE GOIAS,2019-05,25.68,15.44,34.74,19.3,0.4,65.8
520340,BOM JARDIM DE GOIAS,2019-06,24.77,14.88,34.74,19.86,0.0,52.7
520340,BOM JARDIM DE GOIAS,2019-07,24.82,9.86,35.19,25.33,0.0,42.7
520340,BOM JARDIM DE GOIAS,2019-08,28.16,16.91,38.65,21.74,0.0,37.2
520340,BOM JARDIM DE GOIAS,2019-09,31.58,19.95,42.37,22.42,0.1,30.9
520340,BOM JARDIM DE GOIAS,2019-10,30.24,21.96,41.38,19.42,2.0,52.1
520340,BOM JARDIM DE GOIAS,2019-11,28.82,22.02,38.02,16.0,3.5,62.9
520340,BOM JARDIM DE GOIAS,2019-12,27.19,20.37,34.7,14.33,5.1,74.0
520340,BOM JARDIM DE GOIAS,2019-13,27.23,9.86,42.37,32.51,2.5,60.7
520340,BOM JARDIM DE GOIAS,2020-01,27.37,21.82,35.8,13.98,6.0,77.0
520340,BOM JARDIM DE GOIAS,2020-02,26.31,20.95,32.3,11.35,10.0,81.2
520340,BOM JARDIM DE GOIAS,2020-03,25.82,19.72,31.85,12.13,6.4,81.3
520340,BOM JARDIM DE GOIAS,2020-04,25.47,17.04,32.83,15.79,3.9,78.2
520340,BOM JARDIM DE GOIAS,2020-05,23.14,12.06,31.31,19.25,0.3,67.4
520340,BOM JARDIM DE GOIAS,2020-06,24.59,14.23,33.5,19.27,0.0,59.2
520340,BOM JARDIM DE GOIAS,2020-07,25.5,15.83,34.99,19.16,0.0,46.4
520340,BOM JARDIM DE GOIAS,2020-08,27.31,16.4,39.04,22.64,0.0,36.0
520340,BOM JARDIM DE GOIAS,2020-09,30.72,19.25,42.85,23.6,0.4,32.8
520340,BOM JARDIM DE GOIAS,2020-10,29.87,22.24,44.23,21.99,6.0,55.5
520340,BOM JARDIM DE GOIAS,2020-11,28.14,18.09,38.37,20.28,1.2,60.6
520340,BOM JARDIM DE GOIAS,2020-12,28.14,20.08,40.81,20.73,4.3,66.9
520340,BOM JARDIM DE GOIAS,2020-13,26.86,12.06,44.23,32.17,3.2,61.8
520340,BOM JARDIM DE GOIAS,2021-01,27.21,19.9,35.92,16.02,4.4,71.0
520340,BOM JARDIM DE GOIAS,2021-02,26.95,20.63,37.31,16.68,7.8,75.7
520340,BOM JARDIM DE GOIAS,2021-03,25.41,19.21,35.19,15.98,3.2,75.9
520340,BOM JARDIM DE GOIAS,2021-04,26.13,16.11,35.66,19.55,1.6,60.5
520340,BOM JARDIM DE GOIAS,2021-05,25.96,16.12,35.32,19.2,0.9,52.7
520340,BOM JARDIM DE GOIAS,2021-06,25.34,12.29,35.66,23.37,0.1,47.4
520340,BOM JARDIM DE GOIAS,2021-07,24.57,10.72,35.74,25.02,0.0,33.4
520340,BOM JARDIM DE GOIAS,2021-08,27.69,16.86,38.63,21.77,0.5,33.4
520340,BOM JARDIM DE GOIAS,2021-09,31.61,18.63,42.64,24.01,0.4,30.2
520340,BOM JARDIM DE GOIAS,2021-10,29.84,21.99,41.57,19.58,3.9,57.7
520340,BOM JARDIM DE GOIAS,2021-11,25.79,21.31,32.47,11.16,9.8,83.2
520340,BOM JARDIM DE GOIAS,2021-12,25.49,17.24,31.74,14.5,10.4,84.1
520340,BOM JARDIM DE GOIAS,2021-13,26.83,10.72,42.64,31.92,3.6,58.7
520340,BOM JARDIM DE GOIAS,2022-01,24.97,19.7,31.96,12.26,12.0,85.5
520340,BOM JARDIM DE GOIAS,2022-02,25.22,19.93,31.34,11.41,8.1,84.9
520340,BOM JARDIM DE GOIAS,2022-03,25.71,20.25,31.31,11.06,3.3,81.1
520340,BOM JARDIM DE GOIAS,2022-04,25.26,13.91,32.04,18.13,0.6,72.9
520340,BOM JARDIM DE GOIAS,2022-05,22.29,6.86,31.8,24.94,0.0,64.4
520340,BOM JARDIM DE GOIAS,2022-06,23.74,14.18,32.73,18.55,0.0,58.3
520340,BOM JARDIM DE GOIAS,2022-07,24.42,13.56,34.36,20.8,0.0,46.5
520340,BOM JARDIM DE GOIAS,2022-08,26.6,12.38,37.12,24.74,0.1,36.7
520340,BOM JARDIM DE GOIAS,2022-09,29.27,18.11,40.1,21.99,1.3,41.1
520340,BOM JARDIM DE GOIAS,2022-10,29.12,21.04,40.41,19.37,2.7,55.6
520340,BOM JARDIM DE GOIAS,2022-11,27.45,18.14,36.26,18.12,4.7,64.0
520340,BOM JARDIM DE GOIAS,2022-12,25.36,20.51,32.33,11.82,9.2,82.9
520340,BOM JARDIM DE GOIAS,2022-13,25.78,6.86,40.41,33.55,3.5,64.4
520340,BOM JARDIM DE GOIAS,2023-01,25.07,20.44,30.52,10.08,9.1,84.1
520340,BOM JARDIM DE GOIAS,2023-02,26.12,20.66,32.76,12.1,2.5,78.9
520340,BOM JARDIM DE GOIAS,2023-03,25.41,18.85,33.03,14.18,4.6,79.5
520340,BOM JARDIM DE GOIAS,2023-04,25.67,16.35,32.63,16.28,2.1,75.5
520340,BOM JARDIM DE GOIAS,2023-05,24.6,13.75,34.21,20.46,0.0,58.5
520340,BOM JARDIM DE GOIAS,2023-06,23.88,13.29,34.27,20.98,0.2,55.3
520340,BOM JARDIM DE GOIAS,2023-07,25.75,15.02,35.67,20.65,0.0,42.8
520340,BOM JARDIM DE GOIAS,2023-08,28.69,18.47,39.79,21.32,0.4,38.2
520340,BOM JARDIM DE GOIAS,2023-09,32.12,20.87,43.1,22.23,0.7,38.2
520340,BOM JARDIM DE GOIAS,2023-10,32.34,23.67,42.98,19.31,1.7,48.4
520340,BOM JARDIM DE GOIAS,2023-11,30.94,22.9,42.56,19.66,4.0,55.4
520340,BOM JARDIM DE GOIAS,2023-12,30.82,23.35,41.89,18.54,4.7,55.2
520340,BOM JARDIM DE GOIAS,2023-13,27.62,13.29,43.1,29.81,2.5,59.0
520340,BOM JARDIM DE GOIAS,2024-01,27.21,21.12,35.37,14.25,5.9,75.8
520340,BOM JARDIM DE GOIAS,2024-02,27.52,20.88,36.49,15.61,7.0,73.7
520340,BOM JARDIM DE GOIAS,2024-03,28.19,21.86,37.76,15.9,4.5,73.0
520340,BOM JARDIM DE GOIAS,2024-04,27.03,19.35,36.06,16.71,2.6,73.4
520340,BOM JARDIM DE GOIAS,2024-05,27.43,16.89,36.87,19.98,0.0,43.9
520340,BOM JARDIM DE GOIAS,2024-06,26.2,16.1,35.3,19.2,0.0,40.0
520340,BOM JARDIM DE GOIAS,2024-07,26.44,16.15,37.12,20.97,0.0,34.0
520340,BOM JARDIM DE GOIAS,2024-08,27.57,13.89,38.97,25.08,0.0,29.4
520340,BOM JARDIM DE GOIAS,2024-09,31.76,18.75,41.6,22.85,0.0,25.0
520340,BOM JARDIM DE GOIAS,2024-10,30.54,22.3,43.76,21.46,5.1,53.5
520340,BOM JARDIM DE GOIAS,2024-11,26.35,21.48,32.41,10.93,8.5,81.7
520340,BOM JARDIM DE GOIAS,2024-12,27.2,22.33,35.11,12.78,4.3,75.8
520340,BOM JARDIM DE GOIAS,2024-13,27.79,13.89,43.76,29.87,3.2,56.5
520340,BOM JARDIM DE GOIAS,2025-01,26.51,21.21,33.51,12.3,6.3,80.0
520340,BOM JARDIM DE GOIAS,2025-02,26.69,21.01,37.28,16.27,5.7,73.5
520340,BOM JARDIM DE GOIAS,2025-03,27.61,21.34,37.0,15.66,3.4,69.8
520340,BOM JARDIM DE GOIAS,2025-04,27.76,20.67,35.32,14.65,1.8,67.9
520340,BOM JARDIM DE GOIAS,2025-05,26.61,17.11,36.26,19.15,0.2,49.1
520340,BOM JARDIM DE GOIAS,2025-06,26.45,15.39,35.95,20.56,0.1,44.9
520340,BOM JARDIM DE GOIAS,2025-07,25.52,16.14,36.23,20.09,0.0,38.6
520340,BOM JARDIM DE GOIAS,2025-08,27.52,13.06,38.74,25.68,0.0,29.7
520340,BOM JARDIM DE GOIAS,2025-09,31.27,21.06,41.19,20.13,0.2,30.1
520340,BOM JARDIM DE GOIAS,2025-10,31.89,21.86,42.51,20.65,0.9,37.1
520340,BOM JARDIM DE GOIAS,2025-11,30.78,19.49,40.98,21.49,1.9,49.5
520340,BOM JARDIM DE GOIAS,2025-12,26.73,20.73,39.96,19.23,7.2,76.2
520340,BOM JARDIM DE GOIAS,2025-13,27.94,13.06,42.51,29.45,2.3,53.8
520350,BOM JESUS DE GOIAS,2017-01,25.19,18.79,37.32,18.53,7.3,79.9
520350,BOM JESUS DE GOIAS,2017-02,24.85,16.49,33.03,16.54,4.7,81.0
520350,BOM JESUS DE GOIAS,2017-03,25.62,18.66,34.37,15.71,4.9,78.4
520350,BOM JESUS DE GOIAS,2017-04,24.57,15.34,34.27,18.93,3.5,78.3
520350,BOM JESUS DE GOIAS,2017-05,23.72,14.72,32.65,17.93,1.8,73.8
520350,BOM JESUS DE GOIAS,2017-06,22.19,10.6,33.89,23.29,0.0,61.8
520350,BOM JESUS DE GOIAS,2017-07,21.14,9.24,32.5,23.26,0.0,47.2
520350,BOM JESUS DE GOIAS,2017-08,25.78,12.68,38.07,25.39,0.0,36.4
520350,BOM JESUS DE GOIAS,2017-09,27.67,16.41,39.03,22.62,0.8,29.4
520350,BOM JESUS DE GOIAS,2017-10,28.7,16.47,42.29,25.82,2.1,47.0
520350,BOM JESUS DE GOIAS,2017-11,25.11,14.64,34.47,19.83,10.9,79.1
520350,BOM JESUS DE GOIAS,2017-12,25.01,18.73,33.13,14.4,6.0,82.8
520350,BOM JESUS DE GOIAS,2017-13,24.96,9.24,42.29,33.05,3.5,64.5
520350,BOM JESUS DE GOIAS,2018-01,25.04,17.6,34.87,17.27,7.1,80.6
520350,BOM JESUS DE GOIAS,2018-02,25.05,19.74,33.43,13.69,7.4,81.5
520350,BOM JESUS DE GOIAS,2018-03,25.77,18.81,34.99,16.18,3.8,80.3
520350,BOM JESUS DE GOIAS,2018-04,23.22,13.76,32.46,18.7,2.9,81.3
520350,BOM JESUS DE GOIAS,2018-05,21.74,6.77,32.6,25.83,0.4,68.9
520350,BOM JESUS DE GOIAS,2018-06,23.22,14.28,34.0,19.72,0.0,58.8
520350,BOM JESUS DE GOIAS,2018-07,23.5,11.5,34.77,23.27,0.0,42.7
520350,BOM JESUS DE GOIAS,2018-08,25.71,9.97,37.24,27.27,0.1,39.7
520350,BOM JESUS DE GOIAS,2018-09,26.98,12.11,39.97,27.86,1.5,45.6
520350,BOM JESUS DE GOIAS,2018-10,26.6,19.41,38.74,19.33,5.9,72.0
520350,BOM JESUS DE GOIAS,2018-11,24.69,19.23,35.46,16.23,9.3,82.9
520350,BOM JESUS DE GOIAS,2018-12,25.69,18.81,40.13,21.32,5.2,78.1
520350,BOM JESUS DE GOIAS,2018-13,24.77,6.77,40.13,33.36,3.6,67.6
520350,BOM JESUS DE GOIAS,2019-01,26.12,18.38,35.59,17.21,3.9,75.2
520350,BOM JESUS DE GOIAS,2019-02,25.56,19.38,37.72,18.34,8.6,81.1
520350,BOM JESUS DE GOIAS,2019-03,25.01,19.58,34.35,14.77,5.6,83.3
520350,BOM JESUS DE GOIAS,2019-04,25.01,15.59,33.59,18.0,3.0,78.9
520350,BOM JESUS DE GOIAS,2019-05,23.59,13.16,33.4,20.24,1.0,73.1
520350,BOM JESUS DE GOIAS,2019-06,22.08,11.73,32.8,21.07,0.0,61.6
520350,BOM JESUS DE GOIAS,2019-07,22.66,6.02,34.7,28.68,0.0,46.0
520350,BOM JESUS DE GOIAS,2019-08,26.26,15.29,38.9,23.61,0.1,40.3
520350,BOM JESUS DE GOIAS,2019-09,29.77,17.77,41.54,23.77,0.8,34.5
520350,BOM JESUS DE GOIAS,2019-10,28.31,20.02,40.46,20.44,3.2,57.4
520350,BOM JESUS DE GOIAS,2019-11,27.06,19.9,37.31,17.41,6.7,70.8
520350,BOM JESUS DE GOIAS,2019-12,25.82,20.32,34.63,14.31,7.9,80.5
520350,BOM JESUS DE GOIAS,2019-13,25.6,6.02,41.54,35.52,3.4,65.2
520350,BOM JESUS DE GOIAS,2020-01,26.24,19.54,35.8,16.26,7.7,80.3
520350,BOM JESUS DE GOIAS,2020-02,25.19,19.83,34.97,15.14,10.4,84.5
520350,BOM JESUS DE GOIAS,2020-03,24.91,16.56,35.04,18.48,2.5,80.1
520350,BOM JESUS DE GOIAS,2020-04,24.4,14.71,34.84,20.13,1.5,77.4
520350,BOM JESUS DE GOIAS,2020-05,21.27,8.7,32.19,23.49,1.0,69.5
520350,BOM JESUS DE GOIAS,2020-06,22.82,11.47,33.65,22.18,0.1,63.4
520350,BOM JESUS DE GOIAS,2020-07,23.87,12.87,34.52,21.65,0.0,45.7
520350,BOM JESUS DE GOIAS,2020-08,25.21,13.01,38.58,25.57,0.0,38.5
520350,BOM JESUS DE GOIAS,2020-09,29.48,18.72,43.1,24.38,0.2,32.3
520350,BOM JESUS DE GOIAS,2020-10,29.9,20.84,44.25,23.41,3.7,50.3
520350,BOM JESUS DE GOIAS,2020-11,26.84,15.17,39.03,23.86,2.0,60.6
520350,BOM JESUS DE GOIAS,2020-12,27.0,18.58,39.09,20.51,5.0,70.0
520350,BOM JESUS DE GOIAS,2020-13,25.59,8.7,44.25,35.55,2.8,62.6
520350,BOM JESUS DE GOIAS,2021-01,27.04,18.5,38.69,20.19,2.7,67.7
520350,BOM JESUS DE GOIAS,2021-02,26.4,18.83,38.04,19.21,6.2,72.8
520350,BOM JESUS DE GOIAS,2021-03,24.88,17.7,36.92,19.22,2.8,75.7
520350,BOM JESUS DE GOIAS,2021-04,24.47,13.61,35.4,21.79,1.2,61.1
520350,BOM JESUS DE GOIAS,2021-05,23.73,14.3,35.27,20.97,0.7,57.2
520350,BOM JESUS DE GOIAS,2021-06,22.81,8.18,34.35,26.17,0.3,53.7
520350,BOM JESUS DE GOIAS,2021-07,21.18,4.78,34.04,29.26,0.0,37.1
520350,BOM JESUS DE GOIAS,2021-08,25.7,13.91,38.08,24.17,0.1,34.2
520350,BOM JESUS DE GOIAS,2021-09,29.7,17.87,42.25,24.38,0.5,32.2
520350,BOM JESUS DE GOIAS,2021-10,27.28,17.95,39.61,21.66,7.8,66.3
520350,BOM JESUS DE GOIAS,2021-11,25.46,17.88,35.79,17.91,9.1,78.5
520350,BOM JESUS DE GOIAS,2021-12,25.31,17.17,35.04,17.87,6.9,77.0
520350,BOM JESUS DE GOIAS,2021-13,25.32,4.78,42.25,37.47,3.2,59.4
520350,BOM JESUS DE GOIAS,2022-01,24.38,18.82,34.24,15.42,7.4,83.5
520350,BOM JESUS DE GOIAS,2022-02,25.05,18.36,33.52,15.16,5.1,80.5
520350,BOM JESUS DE GOIAS,2022-03,25.39,18.52,33.8,15.28,4.0,76.8
520350,BOM JESUS DE GOIAS,2022-04,24.75,11.38,34.12,22.74,0.9,70.0
520350,BOM JESUS DE GOIAS,2022-05,21.33,5.89,33.84,27.95,1.0,63.1
520350,BOM JESUS DE GOIAS,2022-06,22.32,10.61,33.76,23.15,0.4,57.1
520350,BOM JESUS DE GOIAS,2022-07,23.52,12.86,35.13,22.27,0.0,42.0
